id,user,uid,version,changeset,timestamp
249876036,st1974,44793,1,19268764,2013-12-04T09:56:38Z
249876037,st1974,44793,1,19268764,2013-12-04T09:56:38Z
249876039,st1974,44793,1,19268764,2013-12-04T09:56:38Z
249876041,st1974,44793,1,19268764,2013-12-04T09:56:38Z
249876042,st1974,44793,1,19268764,2013-12-04T09:56:38Z
249876043,st1974,44793,1,19268764,2013-12-04T09:56:39Z
249876044,st1974,44793,1,19268764,2013-12-04T09:56:39Z
249876045,st1974,44793,1,19268764,2013-12-04T09:56:39Z
249876046,st1974,44793,1,19268764,2013-12-04T09:56:39Z
249876047,st1974,44793,1,19268764,2013-12-04T09:56:39Z
249876048,st1974,44793,1,19268764,2013-12-04T09:56:39Z
249876049,st1974,44793,1,19268764,2013-12-04T09:56:39Z
249876050,st1974,44793,1,19268764,2013-12-04T09:56:39Z
249876051,st1974,44793,1,19268764,2013-12-04T09:56:39Z
249876052,st1974,44793,1,19268764,2013-12-04T09:56:39Z
249876053,st1974,44793,1,19268764,2013-12-04T09:56:39Z
249876054,st1974,44793,1,19268764,2013-12-04T09:56:39Z
249876055,st1974,44793,1,19268764,2013-12-04T09:56:39Z
249876056,st1974,44793,1,19268764,2013-12-04T09:56:39Z
249876057,st1974,44793,1,19268764,2013-12-04T09:56:39Z
249876058,st1974,44793,1,19268764,2013-12-04T09:56:39Z
249876059,st1974,44793,1,19268764,2013-12-04T09:56:39Z
249876060,st1974,44793,1,19268764,2013-12-04T09:56:39Z
249876061,st1974,44793,1,19268764,2013-12-04T09:56:40Z
249876062,st1974,44793,1,19268764,2013-12-04T09:56:40Z
249876063,st1974,44793,1,19268764,2013-12-04T09:56:40Z
249876064,st1974,44793,1,19268764,2013-12-04T09:56:40Z
249876065,st1974,44793,1,19268764,2013-12-04T09:56:40Z
249876066,st1974,44793,1,19268764,2013-12-04T09:56:40Z
249876067,st1974,44793,1,19268764,2013-12-04T09:56:40Z
249876068,st1974,44793,1,19268764,2013-12-04T09:56:40Z
249876069,st1974,44793,1,19268764,2013-12-04T09:56:40Z
249876070,st1974,44793,1,19268764,2013-12-04T09:56:40Z
249876071,st1974,44793,1,19268764,2013-12-04T09:56:40Z
249876072,st1974,44793,1,19268764,2013-12-04T09:56:40Z
249876074,st1974,44793,1,19268764,2013-12-04T09:56:40Z
249876076,st1974,44793,1,19268764,2013-12-04T09:56:41Z
249876078,st1974,44793,1,19268764,2013-12-04T09:56:41Z
249882651,st1974,44793,2,19271370,2013-12-04T12:44:47Z
249899897,st1974,44793,1,19271370,2013-12-04T12:44:43Z
249899899,st1974,44793,2,20246496,2014-01-28T12:58:53Z
249899900,st1974,44793,1,19271370,2013-12-04T12:44:44Z
249899901,beweta,152074,5,51249222,2017-08-19T07:35:02Z
250204070,st1974,44793,1,19295352,2013-12-05T19:54:01Z
250204071,st1974,44793,1,19295352,2013-12-05T19:54:01Z
250204072,st1974,44793,1,19295352,2013-12-05T19:54:01Z
250204073,st1974,44793,1,19295352,2013-12-05T19:54:01Z
250204074,st1974,44793,1,19295352,2013-12-05T19:54:01Z
250204075,st1974,44793,1,19295352,2013-12-05T19:54:01Z
250204076,st1974,44793,1,19295352,2013-12-05T19:54:01Z
250204077,st1974,44793,1,19295352,2013-12-05T19:54:01Z
250204078,st1974,44793,1,19295352,2013-12-05T19:54:01Z
250204079,st1974,44793,1,19295352,2013-12-05T19:54:01Z
250204080,st1974,44793,1,19295352,2013-12-05T19:54:01Z
250204081,st1974,44793,1,19295352,2013-12-05T19:54:02Z
250204082,st1974,44793,1,19295352,2013-12-05T19:54:02Z
250204083,st1974,44793,1,19295352,2013-12-05T19:54:02Z
250204084,st1974,44793,1,19295352,2013-12-05T19:54:02Z
250204085,st1974,44793,1,19295352,2013-12-05T19:54:02Z
250204086,st1974,44793,1,19295352,2013-12-05T19:54:02Z
250204087,st1974,44793,1,19295352,2013-12-05T19:54:02Z
250204088,st1974,44793,1,19295352,2013-12-05T19:54:02Z
250204089,st1974,44793,1,19295352,2013-12-05T19:54:02Z
250204090,st1974,44793,1,19295352,2013-12-05T19:54:03Z
250204091,st1974,44793,1,19295352,2013-12-05T19:54:03Z
250204092,st1974,44793,1,19295352,2013-12-05T19:54:03Z
250204093,st1974,44793,1,19295352,2013-12-05T19:54:03Z
250204094,st1974,44793,1,19295352,2013-12-05T19:54:03Z
250204095,st1974,44793,1,19295352,2013-12-05T19:54:03Z
250204096,st1974,44793,1,19295352,2013-12-05T19:54:03Z
250204097,st1974,44793,1,19295352,2013-12-05T19:54:03Z
250204098,st1974,44793,1,19295352,2013-12-05T19:54:03Z
250204099,st1974,44793,1,19295352,2013-12-05T19:54:03Z
250204100,st1974,44793,1,19295352,2013-12-05T19:54:03Z
250204101,st1974,44793,1,19295352,2013-12-05T19:54:03Z
250204102,st1974,44793,1,19295352,2013-12-05T19:54:03Z
250204103,st1974,44793,1,19295352,2013-12-05T19:54:03Z
250204104,st1974,44793,1,19295352,2013-12-05T19:54:03Z
250204105,st1974,44793,1,19295352,2013-12-05T19:54:03Z
250204106,st1974,44793,1,19295352,2013-12-05T19:54:04Z
250204107,st1974,44793,1,19295352,2013-12-05T19:54:04Z
250204108,st1974,44793,1,19295352,2013-12-05T19:54:04Z
250204109,st1974,44793,1,19295352,2013-12-05T19:54:04Z
250204110,st1974,44793,1,19295352,2013-12-05T19:54:04Z
250204112,ppallam,10173450,2,73072723,2019-08-06T15:20:01Z
250204113,st1974,44793,1,19295352,2013-12-05T19:54:04Z
250204115,st1974,44793,1,19295352,2013-12-05T19:54:04Z
250211955,st1974,44793,1,19295951,2013-12-05T20:32:21Z
250211956,Gedwards724,5453545,2,68571424,2019-03-27T03:58:10Z
250211957,srividya_c,2115749,2,36789180,2016-01-25T05:55:36Z
250211960,st1974,44793,1,19295951,2013-12-05T20:32:21Z
250362473,st1974,44793,1,19309337,2013-12-06T17:02:51Z
250362474,st1974,44793,1,19309337,2013-12-06T17:02:51Z
250362475,st1974,44793,1,19309337,2013-12-06T17:02:51Z
250362476,st1974,44793,1,19309337,2013-12-06T17:02:51Z
250362477,st1974,44793,1,19309337,2013-12-06T17:02:52Z
250362478,st1974,44793,1,19309337,2013-12-06T17:02:52Z
250362479,st1974,44793,1,19309337,2013-12-06T17:02:52Z
250362480,st1974,44793,1,19309337,2013-12-06T17:02:52Z
250362481,st1974,44793,1,19309337,2013-12-06T17:02:52Z
250362482,st1974,44793,1,19309337,2013-12-06T17:02:52Z
250362483,st1974,44793,1,19309337,2013-12-06T17:02:52Z
250362484,st1974,44793,1,19309337,2013-12-06T17:02:52Z
250362485,st1974,44793,1,19309337,2013-12-06T17:02:52Z
250362486,st1974,44793,1,19309337,2013-12-06T17:02:52Z
250362487,st1974,44793,1,19309337,2013-12-06T17:02:52Z
250362488,st1974,44793,1,19309337,2013-12-06T17:02:52Z
250362489,st1974,44793,1,19309337,2013-12-06T17:02:52Z
250362490,st1974,44793,1,19309337,2013-12-06T17:02:52Z
250362491,st1974,44793,1,19309337,2013-12-06T17:02:52Z
250362492,st1974,44793,1,19309337,2013-12-06T17:02:52Z
250362493,st1974,44793,1,19309337,2013-12-06T17:02:53Z
250362494,st1974,44793,1,19309337,2013-12-06T17:02:53Z
250362495,st1974,44793,1,19309337,2013-12-06T17:02:53Z
250362496,st1974,44793,1,19309337,2013-12-06T17:02:53Z
250362497,st1974,44793,1,19309337,2013-12-06T17:02:53Z
250362498,st1974,44793,1,19309337,2013-12-06T17:02:53Z
250362499,st1974,44793,1,19309337,2013-12-06T17:02:53Z
250362500,st1974,44793,1,19309337,2013-12-06T17:02:53Z
250362501,st1974,44793,1,19309337,2013-12-06T17:02:53Z
250362502,st1974,44793,1,19309337,2013-12-06T17:02:53Z
250362503,st1974,44793,1,19309337,2013-12-06T17:02:53Z
250362504,st1974,44793,1,19309337,2013-12-06T17:02:53Z
250362505,st1974,44793,1,19309337,2013-12-06T17:02:53Z
250362506,st1974,44793,1,19309337,2013-12-06T17:02:53Z
250362507,st1974,44793,1,19309337,2013-12-06T17:02:53Z
250362508,st1974,44793,1,19309337,2013-12-06T17:02:53Z
250362509,st1974,44793,1,19309337,2013-12-06T17:02:54Z
250362510,st1974,44793,1,19309337,2013-12-06T17:02:54Z
250362511,st1974,44793,1,19309337,2013-12-06T17:02:54Z
250362512,st1974,44793,1,19309337,2013-12-06T17:02:54Z
250362513,st1974,44793,1,19309337,2013-12-06T17:02:54Z
250362514,st1974,44793,1,19309337,2013-12-06T17:02:54Z
250362515,st1974,44793,1,19309337,2013-12-06T17:02:54Z
250362516,st1974,44793,1,19309337,2013-12-06T17:02:54Z
250362517,st1974,44793,1,19309337,2013-12-06T17:02:54Z
250362518,st1974,44793,1,19309337,2013-12-06T17:02:54Z
250362519,st1974,44793,1,19309337,2013-12-06T17:02:54Z
250362520,st1974,44793,1,19309337,2013-12-06T17:02:54Z
250362521,st1974,44793,1,19309337,2013-12-06T17:02:54Z
250362522,st1974,44793,1,19309337,2013-12-06T17:02:54Z
250362523,st1974,44793,1,19309337,2013-12-06T17:02:54Z
250362524,st1974,44793,1,19309337,2013-12-06T17:02:54Z
250362525,st1974,44793,1,19309337,2013-12-06T17:02:55Z
250362526,st1974,44793,1,19309337,2013-12-06T17:02:55Z
250362527,st1974,44793,1,19309337,2013-12-06T17:02:55Z
250362528,st1974,44793,1,19309337,2013-12-06T17:02:55Z
250362529,st1974,44793,1,19309337,2013-12-06T17:02:55Z
250362530,st1974,44793,1,19309337,2013-12-06T17:02:55Z
250362531,st1974,44793,1,19309337,2013-12-06T17:02:55Z
250362532,st1974,44793,1,19309337,2013-12-06T17:02:55Z
250362533,st1974,44793,1,19309337,2013-12-06T17:02:55Z
250362534,st1974,44793,1,19309337,2013-12-06T17:02:55Z
250362535,st1974,44793,1,19309337,2013-12-06T17:02:55Z
250362536,st1974,44793,1,19309337,2013-12-06T17:02:55Z
250362537,st1974,44793,1,19309337,2013-12-06T17:02:56Z
250362538,st1974,44793,1,19309337,2013-12-06T17:02:56Z
250362539,st1974,44793,1,19309337,2013-12-06T17:02:56Z
250688648,andrewpmk,1679,1,19333312,2013-12-07T23:21:51Z
250693037,Gedwards724,5453545,2,68169412,2019-03-15T10:27:50Z
250693043,Gedwards724,5453545,2,67546626,2019-02-25T12:14:52Z
250693046,Gedwards724,5453545,2,68170019,2019-03-15T10:49:16Z
250693050,Gedwards724,5453545,2,68359906,2019-03-21T03:40:35Z
250852504,st1974,44793,1,19348196,2013-12-08T20:57:22Z
250852505,st1974,44793,1,19348196,2013-12-08T20:57:22Z
250852506,st1974,44793,1,19348196,2013-12-08T20:57:22Z
250852507,st1974,44793,1,19348196,2013-12-08T20:57:22Z
250852508,st1974,44793,1,19348196,2013-12-08T20:57:22Z
250852509,st1974,44793,1,19348196,2013-12-08T20:57:22Z
250852510,st1974,44793,1,19348196,2013-12-08T20:57:22Z
250852511,st1974,44793,1,19348196,2013-12-08T20:57:22Z
250852512,st1974,44793,1,19348196,2013-12-08T20:57:22Z
250852513,st1974,44793,1,19348196,2013-12-08T20:57:23Z
250852514,st1974,44793,1,19348196,2013-12-08T20:57:23Z
250852515,st1974,44793,1,19348196,2013-12-08T20:57:23Z
250852516,st1974,44793,1,19348196,2013-12-08T20:57:23Z
250852517,st1974,44793,1,19348196,2013-12-08T20:57:23Z
250852518,st1974,44793,1,19348196,2013-12-08T20:57:23Z
250852519,st1974,44793,1,19348196,2013-12-08T20:57:23Z
250852520,st1974,44793,1,19348196,2013-12-08T20:57:23Z
250852521,st1974,44793,1,19348196,2013-12-08T20:57:23Z
250852522,st1974,44793,1,19348196,2013-12-08T20:57:23Z
250852523,st1974,44793,1,19348196,2013-12-08T20:57:23Z
250852524,st1974,44793,1,19348196,2013-12-08T20:57:23Z
250852525,st1974,44793,1,19348196,2013-12-08T20:57:23Z
250852526,st1974,44793,1,19348196,2013-12-08T20:57:23Z
250852527,st1974,44793,1,19348196,2013-12-08T20:57:24Z
250852528,st1974,44793,1,19348196,2013-12-08T20:57:24Z
250852529,st1974,44793,1,19348196,2013-12-08T20:57:24Z
250852530,st1974,44793,1,19348196,2013-12-08T20:57:24Z
250852531,st1974,44793,1,19348196,2013-12-08T20:57:24Z
250852532,st1974,44793,1,19348196,2013-12-08T20:57:24Z
250852533,st1974,44793,1,19348196,2013-12-08T20:57:24Z
250852534,st1974,44793,1,19348196,2013-12-08T20:57:24Z
250852535,st1974,44793,1,19348196,2013-12-08T20:57:24Z
250852536,st1974,44793,1,19348196,2013-12-08T20:57:24Z
250852537,st1974,44793,1,19348196,2013-12-08T20:57:24Z
250852538,st1974,44793,1,19348196,2013-12-08T20:57:24Z
250852539,st1974,44793,1,19348196,2013-12-08T20:57:24Z
250852540,st1974,44793,1,19348196,2013-12-08T20:57:24Z
250852541,st1974,44793,1,19348196,2013-12-08T20:57:24Z
250852542,st1974,44793,1,19348196,2013-12-08T20:57:24Z
250852543,st1974,44793,1,19348196,2013-12-08T20:57:24Z
250852544,st1974,44793,1,19348196,2013-12-08T20:57:24Z
250852545,st1974,44793,1,19348196,2013-12-08T20:57:24Z
250852546,st1974,44793,1,19348196,2013-12-08T20:57:24Z
250852547,st1974,44793,1,19348196,2013-12-08T20:57:24Z
250852548,st1974,44793,1,19348196,2013-12-08T20:57:25Z
250852549,st1974,44793,1,19348196,2013-12-08T20:57:25Z
250852550,st1974,44793,1,19348196,2013-12-08T20:57:25Z
250852551,st1974,44793,1,19348196,2013-12-08T20:57:25Z
250852552,st1974,44793,1,19348196,2013-12-08T20:57:25Z
250852553,st1974,44793,1,19348196,2013-12-08T20:57:25Z
250852554,st1974,44793,1,19348196,2013-12-08T20:57:25Z
250852555,st1974,44793,1,19348196,2013-12-08T20:57:25Z
250852556,st1974,44793,1,19348196,2013-12-08T20:57:25Z
250852557,st1974,44793,1,19348196,2013-12-08T20:57:25Z
250852558,st1974,44793,1,19348196,2013-12-08T20:57:25Z
250852559,st1974,44793,1,19348196,2013-12-08T20:57:25Z
250852560,st1974,44793,1,19348196,2013-12-08T20:57:25Z
250852561,st1974,44793,1,19348196,2013-12-08T20:57:25Z
250852562,st1974,44793,1,19348196,2013-12-08T20:57:25Z
250852563,st1974,44793,1,19348196,2013-12-08T20:57:25Z
250852564,st1974,44793,1,19348196,2013-12-08T20:57:25Z
250852565,st1974,44793,1,19348196,2013-12-08T20:57:26Z
250852566,st1974,44793,1,19348196,2013-12-08T20:57:26Z
250852567,st1974,44793,1,19348196,2013-12-08T20:57:26Z
250852568,st1974,44793,1,19348196,2013-12-08T20:57:26Z
250852569,st1974,44793,1,19348196,2013-12-08T20:57:26Z
250852570,st1974,44793,1,19348196,2013-12-08T20:57:26Z
250852571,st1974,44793,1,19348196,2013-12-08T20:57:26Z
250852572,st1974,44793,1,19348196,2013-12-08T20:57:26Z
250852573,st1974,44793,1,19348196,2013-12-08T20:57:26Z
250852574,st1974,44793,1,19348196,2013-12-08T20:57:26Z
250852575,st1974,44793,1,19348196,2013-12-08T20:57:26Z
250852576,st1974,44793,1,19348196,2013-12-08T20:57:26Z
250852577,st1974,44793,1,19348196,2013-12-08T20:57:26Z
250852578,st1974,44793,1,19348196,2013-12-08T20:57:26Z
250852579,st1974,44793,1,19348196,2013-12-08T20:57:27Z
250852580,st1974,44793,1,19348196,2013-12-08T20:57:27Z
250852581,st1974,44793,1,19348196,2013-12-08T20:57:27Z
250852582,st1974,44793,1,19348196,2013-12-08T20:57:27Z
250852583,st1974,44793,1,19348196,2013-12-08T20:57:27Z
250852584,st1974,44793,1,19348196,2013-12-08T20:57:27Z
250852585,st1974,44793,1,19348196,2013-12-08T20:57:27Z
250852586,st1974,44793,1,19348196,2013-12-08T20:57:27Z
250852587,st1974,44793,1,19348196,2013-12-08T20:57:27Z
250852588,st1974,44793,1,19348196,2013-12-08T20:57:27Z
250852589,st1974,44793,1,19348196,2013-12-08T20:57:27Z
250852590,st1974,44793,1,19348196,2013-12-08T20:57:27Z
250852591,st1974,44793,1,19348196,2013-12-08T20:57:27Z
250852592,st1974,44793,1,19348196,2013-12-08T20:57:27Z
250852593,st1974,44793,1,19348196,2013-12-08T20:57:27Z
250852594,st1974,44793,1,19348196,2013-12-08T20:57:27Z
250852595,st1974,44793,1,19348196,2013-12-08T20:57:27Z
250852596,st1974,44793,1,19348196,2013-12-08T20:57:27Z
250852597,st1974,44793,1,19348196,2013-12-08T20:57:28Z
250852598,st1974,44793,1,19348196,2013-12-08T20:57:28Z
250852599,st1974,44793,1,19348196,2013-12-08T20:57:28Z
250852600,st1974,44793,1,19348196,2013-12-08T20:57:28Z
250852601,st1974,44793,1,19348196,2013-12-08T20:57:28Z
250852602,st1974,44793,1,19348196,2013-12-08T20:57:28Z
250852603,st1974,44793,1,19348196,2013-12-08T20:57:28Z
250852604,st1974,44793,1,19348196,2013-12-08T20:57:28Z
250852605,st1974,44793,1,19348196,2013-12-08T20:57:28Z
250852606,st1974,44793,1,19348196,2013-12-08T20:57:28Z
250852607,st1974,44793,1,19348196,2013-12-08T20:57:28Z
250852608,st1974,44793,1,19348196,2013-12-08T20:57:28Z
250852609,st1974,44793,1,19348196,2013-12-08T20:57:28Z
250852610,st1974,44793,1,19348196,2013-12-08T20:57:28Z
250852611,st1974,44793,1,19348196,2013-12-08T20:57:28Z
250852612,st1974,44793,1,19348196,2013-12-08T20:57:28Z
250852613,st1974,44793,1,19348196,2013-12-08T20:57:28Z
250852614,st1974,44793,1,19348196,2013-12-08T20:57:28Z
250852615,st1974,44793,1,19348196,2013-12-08T20:57:29Z
250852617,st1974,44793,1,19348196,2013-12-08T20:57:29Z
250852619,st1974,44793,1,19348196,2013-12-08T20:57:29Z
250852620,st1974,44793,1,19348196,2013-12-08T20:57:29Z
250852621,st1974,44793,1,19348196,2013-12-08T20:57:29Z
250852622,st1974,44793,1,19348196,2013-12-08T20:57:29Z
250852623,st1974,44793,1,19348196,2013-12-08T20:57:29Z
250852624,st1974,44793,1,19348196,2013-12-08T20:57:29Z
250852626,st1974,44793,1,19348196,2013-12-08T20:57:29Z
250852627,st1974,44793,1,19348196,2013-12-08T20:57:29Z
250852628,st1974,44793,1,19348196,2013-12-08T20:57:29Z
250852629,st1974,44793,1,19348196,2013-12-08T20:57:29Z
250852630,st1974,44793,1,19348196,2013-12-08T20:57:29Z
250852631,st1974,44793,1,19348196,2013-12-08T20:57:29Z
250852632,st1974,44793,1,19348196,2013-12-08T20:57:29Z
250852633,st1974,44793,1,19348196,2013-12-08T20:57:29Z
250852634,st1974,44793,1,19348196,2013-12-08T20:57:29Z
250852635,st1974,44793,1,19348196,2013-12-08T20:57:30Z
250852637,st1974,44793,1,19348196,2013-12-08T20:57:30Z
250852639,st1974,44793,1,19348196,2013-12-08T20:57:30Z
250852640,st1974,44793,1,19348196,2013-12-08T20:57:30Z
250852641,st1974,44793,1,19348196,2013-12-08T20:57:30Z
250852642,st1974,44793,1,19348196,2013-12-08T20:57:30Z
250856409,st1974,44793,1,19348584,2013-12-08T21:21:13Z
250856410,st1974,44793,1,19348584,2013-12-08T21:21:13Z
250856411,st1974,44793,1,19348584,2013-12-08T21:21:13Z
250856412,st1974,44793,1,19348584,2013-12-08T21:21:13Z
250856413,st1974,44793,1,19348584,2013-12-08T21:21:13Z
250856414,st1974,44793,1,19348584,2013-12-08T21:21:13Z
250856415,st1974,44793,1,19348584,2013-12-08T21:21:13Z
250856416,st1974,44793,1,19348584,2013-12-08T21:21:13Z
250856417,st1974,44793,1,19348584,2013-12-08T21:21:14Z
250856418,st1974,44793,1,19348584,2013-12-08T21:21:14Z
250856419,st1974,44793,1,19348584,2013-12-08T21:21:14Z
250856420,st1974,44793,1,19348584,2013-12-08T21:21:14Z
250856421,st1974,44793,1,19348584,2013-12-08T21:21:14Z
250856422,st1974,44793,1,19348584,2013-12-08T21:21:14Z
250856423,st1974,44793,1,19348584,2013-12-08T21:21:14Z
250856424,st1974,44793,1,19348584,2013-12-08T21:21:14Z
250856425,st1974,44793,1,19348584,2013-12-08T21:21:14Z
250856426,st1974,44793,1,19348584,2013-12-08T21:21:14Z
250856427,st1974,44793,1,19348584,2013-12-08T21:21:14Z
250856428,st1974,44793,1,19348584,2013-12-08T21:21:14Z
250856429,st1974,44793,1,19348584,2013-12-08T21:21:14Z
250856430,st1974,44793,1,19348584,2013-12-08T21:21:14Z
250856431,st1974,44793,1,19348584,2013-12-08T21:21:14Z
250856432,st1974,44793,1,19348584,2013-12-08T21:21:14Z
250856433,st1974,44793,1,19348584,2013-12-08T21:21:15Z
250856434,st1974,44793,1,19348584,2013-12-08T21:21:15Z
250856435,st1974,44793,1,19348584,2013-12-08T21:21:15Z
250856436,st1974,44793,1,19348584,2013-12-08T21:21:15Z
250856437,st1974,44793,1,19348584,2013-12-08T21:21:15Z
250856438,st1974,44793,1,19348584,2013-12-08T21:21:15Z
250856439,st1974,44793,1,19348584,2013-12-08T21:21:15Z
250856440,st1974,44793,1,19348584,2013-12-08T21:21:15Z
250856441,st1974,44793,1,19348584,2013-12-08T21:21:15Z
250862253,st1974,44793,1,19349104,2013-12-08T21:57:05Z
250862254,st1974,44793,1,19349104,2013-12-08T21:57:05Z
250862255,st1974,44793,1,19349104,2013-12-08T21:57:05Z
250862256,st1974,44793,1,19349104,2013-12-08T21:57:06Z
250862257,st1974,44793,1,19349104,2013-12-08T21:57:06Z
250862258,st1974,44793,1,19349104,2013-12-08T21:57:06Z
250862259,st1974,44793,1,19349104,2013-12-08T21:57:06Z
250862260,st1974,44793,1,19349104,2013-12-08T21:57:06Z
250862261,st1974,44793,1,19349104,2013-12-08T21:57:06Z
250862262,st1974,44793,1,19349104,2013-12-08T21:57:06Z
250862263,st1974,44793,1,19349104,2013-12-08T21:57:06Z
250862264,st1974,44793,1,19349104,2013-12-08T21:57:06Z
250862265,st1974,44793,1,19349104,2013-12-08T21:57:06Z
250862266,st1974,44793,1,19349104,2013-12-08T21:57:06Z
250862267,st1974,44793,1,19349104,2013-12-08T21:57:06Z
250862268,st1974,44793,1,19349104,2013-12-08T21:57:06Z
250862269,st1974,44793,1,19349104,2013-12-08T21:57:06Z
250862270,st1974,44793,1,19349104,2013-12-08T21:57:06Z
250862271,st1974,44793,1,19349104,2013-12-08T21:57:07Z
250862272,st1974,44793,1,19349104,2013-12-08T21:57:07Z
250862273,st1974,44793,1,19349104,2013-12-08T21:57:07Z
250862274,st1974,44793,1,19349104,2013-12-08T21:57:07Z
250862275,st1974,44793,1,19349104,2013-12-08T21:57:07Z
250862276,st1974,44793,1,19349104,2013-12-08T21:57:07Z
250862277,st1974,44793,1,19349104,2013-12-08T21:57:07Z
250862278,st1974,44793,1,19349104,2013-12-08T21:57:07Z
250862279,st1974,44793,1,19349104,2013-12-08T21:57:07Z
250862280,st1974,44793,1,19349104,2013-12-08T21:57:07Z
250862281,st1974,44793,1,19349104,2013-12-08T21:57:07Z
250862282,st1974,44793,1,19349104,2013-12-08T21:57:08Z
250862283,st1974,44793,1,19349104,2013-12-08T21:57:08Z
250862284,st1974,44793,1,19349104,2013-12-08T21:57:08Z
250862285,st1974,44793,1,19349104,2013-12-08T21:57:08Z
250862286,st1974,44793,1,19349104,2013-12-08T21:57:08Z
250862287,st1974,44793,1,19349104,2013-12-08T21:57:08Z
250862288,st1974,44793,1,19349104,2013-12-08T21:57:08Z
250862289,st1974,44793,1,19349104,2013-12-08T21:57:08Z
250862290,st1974,44793,1,19349104,2013-12-08T21:57:08Z
250862292,st1974,44793,1,19349104,2013-12-08T21:57:08Z
250862293,st1974,44793,1,19349104,2013-12-08T21:57:08Z
250862294,st1974,44793,1,19349104,2013-12-08T21:57:08Z
250862295,st1974,44793,1,19349104,2013-12-08T21:57:08Z
250862296,st1974,44793,1,19349104,2013-12-08T21:57:08Z
250862297,st1974,44793,1,19349104,2013-12-08T21:57:08Z
250862298,st1974,44793,1,19349104,2013-12-08T21:57:08Z
250862299,st1974,44793,1,19349104,2013-12-08T21:57:08Z
250862300,st1974,44793,1,19349104,2013-12-08T21:57:08Z
250862301,st1974,44793,1,19349104,2013-12-08T21:57:08Z
250862302,st1974,44793,1,19349104,2013-12-08T21:57:09Z
250862303,st1974,44793,1,19349104,2013-12-08T21:57:09Z
250862304,st1974,44793,1,19349104,2013-12-08T21:57:09Z
250862305,st1974,44793,1,19349104,2013-12-08T21:57:09Z
250862306,st1974,44793,1,19349104,2013-12-08T21:57:09Z
250862307,st1974,44793,1,19349104,2013-12-08T21:57:09Z
250862308,st1974,44793,1,19349104,2013-12-08T21:57:09Z
250862309,st1974,44793,1,19349104,2013-12-08T21:57:09Z
250862310,st1974,44793,1,19349104,2013-12-08T21:57:09Z
250862311,st1974,44793,1,19349104,2013-12-08T21:57:09Z
250862312,st1974,44793,1,19349104,2013-12-08T21:57:09Z
250862313,st1974,44793,1,19349104,2013-12-08T21:57:09Z
250862314,st1974,44793,1,19349104,2013-12-08T21:57:09Z
250862315,st1974,44793,1,19349104,2013-12-08T21:57:09Z
250862316,st1974,44793,1,19349104,2013-12-08T21:57:10Z
250862317,st1974,44793,1,19349104,2013-12-08T21:57:10Z
250862318,st1974,44793,1,19349104,2013-12-08T21:57:10Z
250862319,st1974,44793,1,19349104,2013-12-08T21:57:10Z
250869432,st1974,44793,1,19350096,2013-12-08T23:17:02Z
250869433,st1974,44793,1,19350096,2013-12-08T23:17:02Z
250869434,st1974,44793,1,19350096,2013-12-08T23:17:02Z
250869435,st1974,44793,1,19350096,2013-12-08T23:17:02Z
250869436,st1974,44793,1,19350096,2013-12-08T23:17:02Z
250869437,st1974,44793,1,19350096,2013-12-08T23:17:02Z
250869438,st1974,44793,1,19350096,2013-12-08T23:17:02Z
250869439,st1974,44793,1,19350096,2013-12-08T23:17:02Z
250869440,st1974,44793,1,19350096,2013-12-08T23:17:02Z
250869441,st1974,44793,1,19350096,2013-12-08T23:17:02Z
250869442,st1974,44793,1,19350096,2013-12-08T23:17:03Z
250869443,st1974,44793,1,19350096,2013-12-08T23:17:03Z
250869444,st1974,44793,1,19350096,2013-12-08T23:17:03Z
250869445,st1974,44793,1,19350096,2013-12-08T23:17:03Z
250869446,st1974,44793,1,19350096,2013-12-08T23:17:03Z
250869447,st1974,44793,1,19350096,2013-12-08T23:17:03Z
250869449,st1974,44793,1,19350096,2013-12-08T23:17:03Z
250869450,st1974,44793,1,19350096,2013-12-08T23:17:03Z
250869451,st1974,44793,1,19350096,2013-12-08T23:17:03Z
250869452,st1974,44793,1,19350096,2013-12-08T23:17:03Z
250869453,st1974,44793,1,19350096,2013-12-08T23:17:03Z
250869454,st1974,44793,1,19350096,2013-12-08T23:17:04Z
250869455,st1974,44793,1,19350096,2013-12-08T23:17:04Z
250869456,st1974,44793,1,19350096,2013-12-08T23:17:04Z
250869457,st1974,44793,1,19350096,2013-12-08T23:17:04Z
250869458,st1974,44793,1,19350096,2013-12-08T23:17:04Z
250869459,st1974,44793,1,19350096,2013-12-08T23:17:04Z
250869460,st1974,44793,1,19350096,2013-12-08T23:17:04Z
250869461,st1974,44793,1,19350096,2013-12-08T23:17:04Z
250869462,st1974,44793,1,19350096,2013-12-08T23:17:04Z
250869463,st1974,44793,1,19350096,2013-12-08T23:17:04Z
250869464,st1974,44793,1,19350096,2013-12-08T23:17:05Z
250869465,st1974,44793,1,19350096,2013-12-08T23:17:05Z
250869466,st1974,44793,1,19350096,2013-12-08T23:17:05Z
250869467,st1974,44793,1,19350096,2013-12-08T23:17:05Z
250869468,st1974,44793,1,19350096,2013-12-08T23:17:05Z
250869469,st1974,44793,1,19350096,2013-12-08T23:17:05Z
250869470,st1974,44793,1,19350096,2013-12-08T23:17:05Z
250869471,st1974,44793,1,19350096,2013-12-08T23:17:05Z
250869472,st1974,44793,1,19350096,2013-12-08T23:17:05Z
